Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
155000,1.4424034725244232,0.5148306312469336,0.7522,11.0897,2.157,2.327,2.2361,2.1878,2.1818
160000,1.4669458616256714,0.5179114514589309,0.766,11.1405,2.1562,2.3317,2.2543,2.2086,2.1897
165000,1.4707837485313418,0.5130863654613494,0.7638,11.1608,2.1686,2.3501,2.2431,2.206,2.193
170000,1.442483760166168,0.5057285488843918,0.7508,11.0638,2.1407,2.3269,2.2316,2.1811,2.1835
175000,1.3925302886009217,0.5059885621070862,0.7586,11.1093,2.1567,2.3298,2.2447,2.1907,2.1874
180000,1.4372954342842104,0.506487777709961,0.7538,11.079,2.1423,2.3363,2.242,2.1812,2.1772
185000,1.4307705254554748,0.5045876189470292,0.7578,11.0709,2.1439,2.3371,2.2315,2.1687,2.1897
190000,1.386486894130707,0.49858023345470426,0.7546,11.0506,2.146,2.3255,2.2404,2.175,2.1637
195000,1.4025858052253721,0.4952937723398208,0.7524,11.1081,2.1469,2.3428,2.2375,2.1887,2.1922
200000,1.331613650178909,0.49450354671478275,0.7536,11.0826,2.152,2.317,2.2312,2.1859,2.1965
205000,1.3813357694625852,0.4992995432615281,0.755,11.0945,2.1285,2.3295,2.2528,2.1903,2.1934
210000,1.3775098480701446,0.4930897682905197,0.7496,11.0727,2.1484,2.3291,2.2323,2.1726,2.1903
215000,1.3192324890136717,0.49358427405357364,0.7506,11.0912,2.1431,2.3275,2.2449,2.1908,2.1849
220000,1.3791849419116975,0.4908696806430817,0.756,11.1042,2.1485,2.3293,2.2512,2.1892,2.186
225000,1.3725516615390776,0.49284718704223635,0.7632,11.0825,2.1582,2.337,2.2218,2.1839,2.1816
230000,1.3374788367271424,0.48730867004394535,0.7444,11.0485,2.1347,2.3328,2.228,2.1685,2.1845
235000,1.3180826601028444,0.4879044299125671,0.7568,11.1017,2.1388,2.3351,2.2382,2.1912,2.1984
240000,1.3094470745563507,0.49009282791614533,0.7584,11.1419,2.1649,2.3376,2.2349,2.1998,2.2047
245000,1.3227006462097168,0.48316866028308864,0.7536,11.0643,2.1552,2.3153,2.2362,2.1763,2.1813
250000,1.3183844020366668,0.4855287158489228,0.7512,11.1028,2.162,2.3377,2.2226,2.1874,2.1931
255000,1.276159656381607,0.4837577041387558,0.7412,11.0623,2.1441,2.3344,2.2424,2.1666,2.1748
260000,1.3036775183200837,0.48238940870761865,0.7636,11.1223,2.1576,2.3329,2.2484,2.1783,2.2051
265000,1.2977288656711579,0.4808849618434906,0.7518,11.0893,2.1494,2.3337,2.2457,2.1805,2.18
270000,1.2961420341179921,0.4823359958254374,0.7584,11.1018,2.1439,2.3363,2.2521,2.1833,2.1862
275000,1.2774489455223084,0.4808578754663467,0.745,11.0774,2.1504,2.3294,2.2385,2.1795,2.1796
280000,1.2457237345695495,0.47689290523529054,0.751,11.1095,2.155,2.3289,2.2511,2.1873,2.1872
285000,1.3059518005847932,0.4784463534355164,0.7556,11.1064,2.1458,2.3454,2.2458,2.1901,2.1793
290000,1.298796790933609,0.47909037959575657,0.759,11.1619,2.1619,2.339,2.2815,2.1862,2.1933
295000,1.2606640703201293,0.47635016894340515,0.7482,11.0534,2.1326,2.3215,2.2338,2.1781,2.1874
300000,1.2715559817314148,0.4760277487039566,0.7552,11.1126,2.1427,2.3468,2.2438,2.183,2.1963
305000,1.2523512986183167,0.47988433670997616,0.751,11.1052,2.1488,2.3236,2.2551,2.194,2.1837
310000,1.2527279206275939,0.4780793607234955,0.754,11.0799,2.1513,2.3253,2.2345,2.1948,2.174
315000,1.2352663557529449,0.4780282498598099,0.756,11.0669,2.1352,2.3315,2.2347,2.1841,2.1814
320000,1.2158640937805176,0.4728518190383911,0.7478,11.0421,2.1207,2.3413,2.2364,2.1805,2.1632
325000,1.2620178054332734,0.47543846011161806,0.7532,11.1275,2.1452,2.33,2.2548,2.1995,2.198
330000,1.263909139266381,0.4701445388106199,0.7522,11.1119,2.1548,2.3424,2.2498,2.1874,2.1775
335000,1.2609492787837981,0.4749710789918899,0.7582,11.0888,2.1392,2.3329,2.2343,2.1922,2.1902
340000,1.271360102415085,0.46955420947074894,0.7582,11.1175,2.1557,2.3299,2.244,2.1935,2.1944
345000,1.2508673251628877,0.47287409722805024,0.756,11.0974,2.1589,2.3369,2.2337,2.176,2.1919
350000,1.2184203332424164,0.4697735304832459,0.7576,11.1197,2.1535,2.3415,2.2455,2.1869,2.1923
355000,1.2158545636653901,0.46731786322593694,0.7518,11.1032,2.1394,2.3474,2.254,2.1791,2.1833
360000,1.2460490677833556,0.46965356910228734,0.7562,11.0998,2.1496,2.3451,2.2273,2.1808,2.197
365000,1.2731879328727722,0.46919152569770817,0.754,11.1079,2.1532,2.3374,2.2363,2.1831,2.1979
370000,1.2659587357759476,0.46577004611492157,0.7574,11.0581,2.1544,2.3128,2.2382,2.1683,2.1844
375000,1.2451471483230592,0.46890533614158636,0.7534,11.087,2.1574,2.3259,2.2383,2.1841,2.1813
380000,1.2238640523910522,0.4623845689296722,0.7512,11.0767,2.1433,2.3229,2.2418,2.1833,2.1854
385000,1.262259778404236,0.4661328613758087,0.7468,11.0245,2.1242,2.3384,2.218,2.1693,2.1746
390000,1.2551379326820373,0.46736233222484586,0.7472,11.105,2.1502,2.3276,2.2529,2.182,2.1923
395000,1.2498745063304901,0.46306344401836397,0.748,11.031,2.1305,2.3287,2.2386,2.1547,2.1785
400000,1.282352458381653,0.46092971420288087,0.7618,11.059,2.13,2.3199,2.243,2.1645,2.2016
405000,1.21722653228503,0.4653751578468543,0.7596,11.1083,2.1568,2.3349,2.2615,2.1837,2.1714
410000,1.2287011603514353,0.46361395120620724,0.7528,11.0813,2.1561,2.3282,2.2384,2.162,2.1966
415000,1.22148460319409,0.4651652521811999,0.7582,11.1266,2.1463,2.3346,2.2523,2.1977,2.1957
420000,1.2051519227981566,0.4688781579732895,0.752,11.1278,2.1568,2.3333,2.2488,2.2015,2.1874
425000,1.2644468632698058,0.4652684651613236,0.7476,11.0593,2.1482,2.3218,2.2536,2.1672,2.1685
430000,1.2252832741498947,0.4625087082386017,0.7524,11.0921,2.1525,2.3312,2.235,2.1838,2.1896
435000,1.2281572398662568,0.4626784137487412,0.7534,11.0653,2.1324,2.3287,2.2425,2.1728,2.1889
440000,1.2507763227939606,0.45891469168663024,0.76,11.1014,2.1405,2.346,2.247,2.1697,2.1982
445000,1.2202788615703581,0.4607291555404663,0.7514,11.115,2.1533,2.3419,2.2397,2.168,2.2121
450000,1.2269580405712128,0.46454550981521614,0.7528,11.1139,2.1364,2.3361,2.2447,2.1881,2.2086
455000,1.20204893989563,0.460756359577179,0.7624,11.1634,2.1469,2.3487,2.2516,2.2097,2.2065
460000,1.2492135602951049,0.45784987735748295,0.752,11.1382,2.1615,2.3318,2.2677,2.1888,2.1884
465000,1.243844817326619,0.45774636486401926,0.7522,11.0666,2.1358,2.3348,2.2251,2.1837,2.1872
470000,1.2427359696388245,0.45867592346668246,0.7582,11.092,2.15,2.3307,2.2456,2.182,2.1837
475000,1.2629111669063569,0.46236582601070403,0.7522,11.0776,2.141,2.3322,2.2351,2.1887,2.1806
480000,1.3101223166465759,0.46522853636741635,0.7552,11.1294,2.1607,2.3323,2.2425,2.1934,2.2005
485000,1.2787661326408386,0.46242421591281896,0.7588,11.139,2.1584,2.3447,2.2343,2.2043,2.1973
490000,1.225961974143982,0.45468080449104314,0.7514,11.0775,2.1409,2.3278,2.2444,2.1814,2.183
495000,1.2473122683048248,0.45604911661148073,0.7418,11.0223,2.1374,2.324,2.2395,2.1584,2.163
500000,1.2759518947601318,0.4602301957607268,0.7584,11.0887,2.1555,2.3227,2.225,2.1842,2.2013
