Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
225000,-0.004177799715964837,0.004166485183953267,0.8486,0.8486,0.8486,0.8486,0.8486,0.8486,0.8486
230000,-0.003961703370811544,0.003808002601241848,0.848,0.8480000000000001,0.848,0.848,0.848,0.848,0.848
235000,-0.0037399311178281398,0.0033986923881457187,0.8522,0.8522000000000001,0.8522,0.8522,0.8522,0.8522,0.8522
240000,-0.0033768138803498006,0.0030685115683202944,0.8548,0.8548,0.8548,0.8548,0.8548,0.8548,0.8548
245000,-0.003201627504689289,0.0027975232158496516,0.8506,0.8506,0.8506,0.8506,0.8506,0.8506,0.8506
250000,-0.0029100586735623206,0.002489473175449783,0.8572,0.8572,0.8572,0.8572,0.8572,0.8572,0.8572
255000,-0.0022722933646279367,0.0022778814394162814,0.8638,0.8638,0.8638,0.8638,0.8638,0.8638,0.8638
260000,-0.0021052369310079182,0.002074820561392698,0.856,0.8560000000000001,0.856,0.856,0.856,0.856,0.856
265000,-0.0019033378461729932,0.0018414216045736492,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652
270000,-0.001672045339576774,0.0016769028588896617,0.8514,0.8513999999999999,0.8514,0.8514,0.8514,0.8514,0.8514
275000,-0.0014688143020200938,0.0015168712831244036,0.8572,0.8572,0.8572,0.8572,0.8572,0.8572,0.8572
280000,-0.0014007854031660826,0.001430285211002532,0.8624,0.8624,0.8624,0.8624,0.8624,0.8624,0.8624
285000,-0.0011560336297225151,0.0013212461950994718,0.86,0.86,0.86,0.86,0.86,0.86,0.86
290000,-0.0011203001218018473,0.0011639221143317023,0.8636,0.8635999999999999,0.8636,0.8636,0.8636,0.8636,0.8636
295000,-0.0009275746094499481,0.0010683975763337609,0.8668,0.8667999999999999,0.8668,0.8668,0.8668,0.8668,0.8668
300000,-0.0002565839771038251,0.0011300557085633046,0.8404,0.8404,0.8404,0.8404,0.8404,0.8404,0.8404
305000,-0.00043319841141662135,0.0010343703367349615,0.8444,0.8444,0.8444,0.8444,0.8444,0.8444,0.8444
310000,-0.0005574245626200497,0.0009676603954690305,0.8694,0.8694000000000001,0.8694,0.8694,0.8694,0.8694,0.8694
315000,-0.0005297579862417479,0.0008539177142665721,0.863,0.8630000000000001,0.863,0.863,0.863,0.863,0.863
320000,-0.00029847287847890885,0.0008353229715188111,0.8594,0.8593999999999999,0.8594,0.8594,0.8594,0.8594,0.8594
325000,-0.00015336439084342643,0.0007841752138515207,0.8546,0.8545999999999999,0.8546,0.8546,0.8546,0.8546,0.8546
330000,-0.00027613386988984225,0.0007891745650946783,0.8428,0.8428000000000001,0.8428,0.8428,0.8428,0.8428,0.8428
335000,7.113428538408092e-05,0.0007485763949565201,0.843,0.843,0.843,0.843,0.843,0.843,0.843
340000,0.00024439821832856974,0.0007665123018038381,0.834,0.834,0.834,0.834,0.834,0.834,0.834
345000,0.00034706474217576524,0.0007498606419782542,0.8394,0.8394,0.8394,0.8394,0.8394,0.8394,0.8394
350000,2.197007299400865e-05,0.000682877394380436,0.8338,0.8337999999999999,0.8338,0.8338,0.8338,0.8338,0.8338
355000,-6.681028266346237e-06,0.000636103710807536,0.8412,0.8412000000000001,0.8412,0.8412,0.8412,0.8412,0.8412
360000,7.594599237563671e-05,0.0006114466576642978,0.8308,0.8308,0.8308,0.8308,0.8308,0.8308,0.8308
365000,-7.730650584562679e-05,0.0005777435989633281,0.8502,0.8502000000000001,0.8502,0.8502,0.8502,0.8502,0.8502
370000,0.0001326204475102107,0.0005549425004574005,0.8438,0.8438000000000001,0.8438,0.8438,0.8438,0.8438,0.8438
